"listener","run","combine","chunks","Freq1","Freq2","Freq3","Freq4","Freq5","rms"
"L14","1","add","5","0.038772554","0.04876798","0.02720268","0.010430686","0.00977669","0.0618337"
"L14","1","add","6","0.023242366","0.03872686","0.0303717","0.012804111","0.0128398","0.0528789"
"L14","1","add","7","0.05696673","0.0471295","0.03999793","0.013589563","0.009904779","0.0719663"
"L14","1","add","8","0.03283085","0.05585982","0.03887839","0.01198265","0.0095418219","0.0670831"
"L14","1","add","9","0.05517281","0.0654549","0.03841441","0.01892752","0.02024197","0.0794611"
"L14","1","add","10","0.032423349","0.0751018","0.022746589","0.018487288","0.011638626","0.0719413"
"L14","1","add","11","0.03969933","0.03836809","0.0549554","0.012101383","0.009835571","0.065484"
"L14","1","add","12","0.03295358","0.02671387","0.02271539","0.019620904","0.009156589","0.0495823"
"L14","1","add","13","0.04327522","0.04245926","0.01678941","0.012657301","0.011870021","0.0580692"
"L14","1","add","14","0.044349873","0.0506808","0.02647203","0.020942303","0.011700348","0.065059"
"L14","1","add","15","0.03992366","0.03578514","0.02778553","0.011490483","0.009447236","0.054723"
"L15","1","add","1","0.04304277","0.06569803","0.0759147","0.016123856","0.013768599","0.0884162"
"L15","1","add","2","0.05036144","0.04332182","0.03271038","0.0194449","0.013085161","0.0683089"
"L15","1","add","3","0.04427779","0.03651914","0.03411811","0.018087699","0.0254552","0.0639112"
"L15","1","add","4","0.06153565","0.04469486","0.0405528","0.016158534","0.02844257","0.0779406"
"L15","1","add","5","0.037445183","0.05123457","0.05014134","0.019001328","0.009935819","0.0706839"
"L15","1","add","6","0.04335596","0.03921443","0.066872","0.02096022","0.02487975","0.0774599"
"L15","1","add","7","0.049676395","0.0472471","0.03264467","0.0200546","0.02670432","0.0730903"
"L15","1","add","8","0.05669458","0.0485457","0.0519354","0.01514708","0.020275415","0.078727"
"L15","1","add","9","0.0788787","0.02855252","0.04795033","0.02334752","0.02482139","0.0810345"
"L15","1","add","10","0.04823931","0.06117225","0.05336712","0.022671763","0.02233566","0.0809269"
"L15","1","add","11","0.030785966","0.05929788","0.02455936","0.018259587","0.02481846","0.0665633"
"L15","1","add","12","0.02994494","0.0404743","0.0523038","0.01892011","0.013534594","0.065536"
"L15","1","add","13","0.05588611","0.03538274","0.05166","0.02079816","0.013517483","0.0734484"
"L15","1","add","14","0.029151692","0.031090318","0.03424934","0.0099718578","0.01926873","0.0540733"
"L15","1","add","15","0.05606111","0.05315945","0.0505152","0.013306645","0.01849659","0.0778843"
"L16","1","add","1","0.05352759","0.027298476","0.02125949","0.018519955","0.010220182","0.0592058"
"L16","1","add","2","0.0320537","0.020258","0.012734513","0.01626409","0.01060507","0.0465093"
"L16","1","add","3","0.026793037","0.0253251","0.013188573","0.011613392","0.008126227","0.0450244"
"L16","1","add","4","0.02175076","0.02836711","0.01417299","0.02309121","0.010635804","0.0460702"
"L16","1","add","5","0.017751661","0.04209841","0.012222832","0.01974145","0.011548389","0.0470466"
"L16","1","add","6","0.02065258","0.03758003","0.008900107","0.017465521","0.013376735","0.048024"
"L16","1","add","7","0.021901422","0.03785924","0.010276457","0.013095831","0.01319046","0.0468521"
"L16","1","add","8","0.022731313","0.0595417","0.010414411","0.01210015","0.011245989","0.0567952"
"L16","1","add","9","0.02217229","0.02397707","0.01814832","0.02100499","0.0067403302","0.0427773"
"L16","1","add","10","0.019811838","0.053695","0.0103069","0.02314719","0.012097292","0.0537531"
"L16","1","add","11","0.020464272","0.03627134","0.010083391","0.01961489","0.008389133","0.0450427"
"L16","1","add","12","0.08599881","0.0408168","0.028213441","0.02757111","0.013315473","0.0855737"
"L16","1","add","13","0.07169527","0.05212738","0.03800352","0.036901232","0.013286386","0.0872616"
"L16","1","add","14","0.0244434","0.025205758","0.02300939","0.012831488","0.008927832","0.0471925"
"L16","1","add","15","0.025986905","0.04301076","0.015896187","0.02010999","0.009346628","0.0531007"
